text,ID,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
اخي لا نعتب علي الدول التي تامرت وخذلت الشعب الفلسطيني والسوري عتبنا علي حركه حماس التي تتودد بعلاقتها مع الحكومه المجوسيه ايران,2018-Ar-00909,True,False,True,False,False,False,False,True,True,False,False
لاتنتظرون احد يمطر عليكم فرح اذا م بذلت جهدك ع نفسك صدقني محد راح يجري ورا سعادتك وانبساطك هذا عيدك وهذي حياتك ✨ ❤️,2018-Ar-00382,False,False,False,False,True,True,True,False,False,False,False
احساس مرعب ان تقف امام الغرفه الزجاجيه تنظر الي عزيز يتوسد جراحه تحصي دقات قلبه وتنتظر قرار الحياه به اما بدايه تمنحك فرح,2018-Ar-03723,False,False,False,True,False,False,False,False,True,False,False
عايزنا نرجع زي زمان طب وقت تاني عشان زهقانه ريح المدام بهجت و سلطان,2018-Ar-02679,False,False,False,False,True,False,False,True,False,False,True
هي مباغته لكن تضمن ان اللاعبين مستعدين لها باين الارتباك بعيونهم و الخوف من الهزيمه,2018-Ar-03305,False,True,False,True,False,False,False,True,False,False,False
كل اللي بيحصلنا ده نتيجه اننا موصناش السوايسه واعتمدنا ان الدنيا هايصه كده كده ندم,2018-Ar-01681,True,False,False,False,False,False,False,False,True,False,False
ما فيه جوائز قيمه للي يقسون بالكلام ببشاعه هدو الوضع,2018-Ar-01955,True,False,True,False,False,False,False,False,False,False,False
كل سنه و انتي طيبه يا هداف 😂 😂 و عيد سعيد عليكي 😂 😂 💃 🏻 💃 🏻 💃 🏻 و عقبال مليون سنه يا رب 😄 😄 و ربنا يتوب عليكي من اعياد الميلاد في الامتحانات🤣🤣,2018-Ar-00662,False,False,False,False,True,True,True,False,False,False,False
يارب تطلع النتيجه الي فيها خير بموت من التوتر💔💔,2018-Ar-00141,False,True,False,True,False,False,False,False,False,False,False
مش بالدموع هترجعني 💃,2018-Ar-02006,False,False,True,False,False,False,False,False,True,False,False
ليه في برنامج الصدمه كان السواق مصري ليه مكنش من نفس البلد ال كان فيها المقلب😠 ليه الاستهزاء ب لمصري😡 للمصري كرامه,2018-Ar-00136,True,False,False,False,False,False,False,False,False,False,False
اليوم حلمان بالسيباس قمت من النوم ناشف ريجي وميت من اليوع 👀 اخوي هذا من الرجيم وله من غنجهوملاس 🐟 تعبان حلم 😑,2018-Ar-02924,False,False,False,True,False,False,False,False,False,False,False
مش غلط وهم بالسجن ياكلوا من الدجاج الفاسد الذي ارسلوه لاهلنا خلي يمشي عليهم المثل القائل من حفر حفره لاخيه وقع فيها بس بقول الاردن,2018-Ar-01401,True,True,False,False,False,False,False,False,True,False,False
تحدثت واخوتي عن الاوضاع الراهنه بما اننا من نبلاء البلد لم اخفي اسفي حينها عما حدث من باب حريه راي استشاطوا غضبا وكاني ساب ابوي بقبره,2018-Ar-02812,True,False,False,False,False,False,False,False,True,False,False
حيويه الربيع علي طول خلك ماشي 🏃,2018-Ar-03986,False,False,False,False,True,True,True,False,False,False,False
يقلقون راحتي و يكرفوني ليلا و نهارا ثم يقولون انت صاير غريب تصحي علي الفطور مباشره هذا ليس صيام لا بالله عجبي,2018-Ar-01785,True,False,False,False,False,False,False,False,False,False,False
الله رحيم والله لو عندي اطفال كان الحين مجنونه اركض بالشارع عندي هلع وخوف افقدهم يضيعون احد يخطفهم مو عادي حرصي يفوق الوصف,2018-Ar-02379,False,False,False,True,False,False,False,False,False,False,False
انا هطق لو مفتكرتش احمد مالك ده شبه مين و ممكن ابطل اتفرج عالمسلسل 😡,2018-Ar-04002,True,False,False,False,False,False,False,False,False,False,False
بالنسبه ان انا فعلا تعبت 😖 مش عارفه اذاكر ولا عارفه انام 😤,2018-Ar-03178,True,False,False,False,False,False,False,True,True,False,False
ويقول لك ذا تعامل راقي لامتصاص غضب المدخن شدخل العامل بغضبه الزق مرض والله,2018-Ar-01232,True,False,True,False,False,False,False,True,False,False,False
احياناً السعاده تكون ع هئيه شخص محد ينكر هالشيّ👌🏻,2018-Ar-00218,False,False,False,False,True,True,True,False,False,False,False
براءه ساحره الرياض لا يشيخ اسالك ب الله انت ووجهك براءه وين ب العقل هي قالت راح اتوب والهلع الي جاها في الموقف اكبر دليل ع انها ساحره😷🔕🚶,2018-Ar-03367,True,False,True,False,False,False,False,False,False,False,False
نعم اختي بكل سرور 🌹 ❤️ 🌹,2018-Ar-03705,False,False,False,False,True,True,False,False,False,False,False
اتوقع عندي بس ماشفت احد اشتكي 😪 ثلاث ايام ما اقدر العب مهمه وحده لازم يلعق واليوم رابع,2018-Ar-00319,True,False,True,False,False,False,False,True,True,False,False
ليش م نكسر هالزعل ونبطل نكابر,2018-Ar-03651,False,True,False,False,False,False,False,False,True,False,False
مش بحب انتقم من حد بس هو واحد بس نفسي اوي انتقم منو 😠 👊 ابو عواجه 😒 😭 يا رب تموت يا شيخ 😑😂,2018-Ar-03166,True,False,False,False,False,False,False,False,False,False,False
هذه نتيجه الصيام كيف اندحر به والان ينتقم كذلك الخل يدحره يريد عباده روح استشاط غضب بشكل لم يسبق له مثيل,2018-Ar-00300,True,False,False,False,False,False,False,False,False,False,False
يارب البسمه اشوفها دايماً ع وجيه اهلي يارب تبعد الضيق عن قلوبهم 💭💜,2018-Ar-03722,False,False,False,False,True,True,True,False,False,False,False
لا زالت كربلاء تنزف من جرح يزيد الملعون ولازالت دماء الحسين معلقه في سماءها الحمراء ترقب شمس الحريه كربلاء تفجير ارهابي وهابي ملعون,2018-Ar-01541,True,False,False,False,False,False,False,False,True,False,False
اي لاحظت التاخير بين التغريدات قلت اكيد مشغوله 😀,2018-Ar-02093,False,True,False,False,False,False,False,False,False,False,False
هذا الي مو قادر يرقعها اعتذر الاعتذار من شيم الرجال الحكومه الله يعزها تقول الشعب القطري شقيق ومصلحته اولويه,2018-Ar-02909,True,False,False,False,False,False,True,False,False,False,False
انا ضد مدريد حتي في حقهم بالحياه المفروض يتم منعهم من التكاثر والقضاء عليهم مو بس لحيه خساره كره قدم الموت لمدريد 😤😤😤😤😤😤😤😤😤,2018-Ar-00244,True,False,True,False,False,False,False,False,False,False,False
احب حسابك و احب كل اللي تكتبيه جد تفيدينا كثير❤️الله يسعدك سعاده الدارين❤️❤️,2018-Ar-02207,False,False,False,False,False,True,False,False,False,False,False
محادثه بسيطه بمثابه حضن وشويه كلام يخلق الراحه مِن الشخص المطلوب واحنا بخير 😴❤️,2018-Ar-02465,False,False,False,False,True,True,False,False,False,False,False
اه يا دوله مش عارفين نستقبل فيها معايدات ولا عارفين حتي نعيد علي حد قهر وجع حسره ذل مهانه,2018-Ar-04315,True,False,False,False,False,False,False,False,True,False,False
صار جزء لا يتجزا من حياتي رعب,2018-Ar-04059,False,False,False,True,False,False,False,False,False,False,False
دام بدايتها ضحكه يعني حب كوعك,2018-Ar-00353,False,False,False,False,True,True,False,False,False,False,False
الناس ميتين جوع في ذمتكم الله لاسامحكم,2018-Ar-03244,True,False,False,False,False,False,False,False,True,False,False
اسف علي نفسيتي المتقلبه علي غضبي المفاجئ واسف لقلبك المسكين الذي يعاني من مزاجيتي بدون ذنب منه اسف لحظك اللي اعطاك شخص سيء مثلي يحبك 😴,2018-Ar-03679,True,False,False,False,False,True,False,False,True,False,False
ام حسن قاطعوا المحل الغير محترم ده في مدينه نصر اعتدي علي بنات بالضرب علشان منتقبات ومختمرات النجاسه في ازهي صورها,2018-Ar-00842,True,False,True,False,False,False,False,False,True,False,False
